,possessionTeam,defensiveTeam,yardlineSide,passResult,offenseFormation,personnelO,personnelD,dropBackType,pff_passCoverage,pff_passCoverageType
5518,KC,BUF,KC,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Quarters,Zone
5519,KC,BUF,KC,R,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",SCRAMBLE,Quarters,Zone
5520,KC,BUF,UNK,I,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,2-Man,Man
5521,KC,BUF,UNK,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Cover-2,Zone
5522,KC,BUF,BUF,I,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",UNKNOWN,2-Man,Man
5523,KC,BUF,BUF,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Cover-1,Man
5524,BAL,IND,BAL,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
5525,BAL,IND,BAL,S,EMPTY,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Quarters,Zone
5526,BAL,IND,BAL,I,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
5527,IND,BAL,IND,I,EMPTY,"1 RB, 2 TE, 2 WR","3 DL, 4 LB, 4 DB",SCRAMBLE,Cover-3,Zone
5528,IND,BAL,IND,I,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-1,Man
5529,BAL,IND,BAL,C,PISTOL,"2 RB, 1 TE, 2 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
5530,BAL,IND,BAL,I,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Quarters,Zone
5531,IND,BAL,IND,C,EMPTY,"1 RB, 3 TE, 1 WR","3 DL, 4 LB, 4 DB",TRADITIONAL,Cover-1,Man
5532,IND,BAL,IND,C,EMPTY,"1 RB, 3 TE, 1 WR","3 DL, 4 LB, 4 DB",TRADITIONAL,Cover-3,Zone
5533,IND,BAL,BAL,C,SINGLEBACK,"1 RB, 2 TE, 2 WR","3 DL, 4 LB, 4 DB",DESIGNED_ROLLOUT_RIGHT,Cover-3,Zone
5534,IND,BAL,BAL,S,SHOTGUN,"2 RB, 1 TE, 2 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-2,Zone
5535,BAL,IND,BAL,R,PISTOL,"2 RB, 1 TE, 2 WR","4 DL, 2 LB, 5 DB",SCRAMBLE,Cover-3,Zone
5536,IND,BAL,IND,C,SHOTGUN,"1 RB, 1 TE, 3 WR","1 DL, 4 LB, 6 DB",TRADITIONAL,Cover-1,Man
5537,IND,BAL,IND,C,SINGLEBACK,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-3,Zone
5538,IND,BAL,BAL,S,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 3 LB, 6 DB",TRADITIONAL,Cover-1,Man
5539,BAL,IND,BAL,R,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",SCRAMBLE,Cover-6,Zone
5540,BAL,IND,BAL,C,PISTOL,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
5541,BAL,IND,BAL,C,SHOTGUN,"2 RB, 1 TE, 2 WR","4 DL, 3 LB, 4 DB",TRADITIONAL,Cover-3,Zone
5542,BAL,IND,IND,C,PISTOL,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-2,Zone
5543,BAL,IND,IND,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-2,Zone
5544,BAL,IND,IND,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Red Zone,Other
5545,BAL,IND,IND,I,PISTOL,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-1,Man
5546,IND,BAL,IND,C,EMPTY,"1 RB, 1 TE, 3 WR","1 DL, 4 LB, 6 DB",UNKNOWN,Cover-6,Zone
5547,IND,BAL,IND,C,SHOTGUN,"1 RB, 1 TE, 3 WR","1 DL, 4 LB, 6 DB",TRADITIONAL,Quarters,Zone
5548,IND,BAL,IND,I,SHOTGUN,"1 RB, 1 TE, 3 WR","1 DL, 4 LB, 6 DB",TRADITIONAL,Cover-6,Zone
5549,IND,BAL,IND,I,SHOTGUN,"1 RB, 1 TE, 3 WR","1 DL, 4 LB, 6 DB",UNKNOWN,Cover-3,Zone
5550,IND,BAL,IND,C,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 3 LB, 6 DB",TRADITIONAL,Cover-1,Man
5551,IND,BAL,BAL,I,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 3 LB, 6 DB",TRADITIONAL,Cover-2,Zone
5552,IND,BAL,BAL,I,SHOTGUN,"1 RB, 1 TE, 3 WR","1 DL, 4 LB, 6 DB",TRADITIONAL,Cover-1,Man
5553,IND,BAL,BAL,C,SHOTGUN,"1 RB, 1 TE, 3 WR","1 DL, 4 LB, 6 DB",TRADITIONAL,Cover-3,Zone
5554,IND,BAL,IND,C,SINGLEBACK,"1 RB, 2 TE, 2 WR","3 DL, 4 LB, 4 DB",TRADITIONAL,Cover-1,Man
5555,IND,BAL,BAL,C,SINGLEBACK,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-0,Man
5556,BAL,IND,BAL,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
5557,BAL,IND,BAL,C,EMPTY,"0 RB, 1 TE, 4 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
5558,BAL,IND,BAL,S,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
5559,BAL,IND,BAL,C,EMPTY,"2 RB, 0 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
5560,BAL,IND,BAL,R,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",SCRAMBLE,Cover-3,Zone
5561,BAL,IND,UNK,C,PISTOL,"2 RB, 1 TE, 2 WR","4 DL, 3 LB, 4 DB",TRADITIONAL,Cover-3,Zone
5562,BAL,IND,IND,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",SCRAMBLE,Cover-3,Zone
5563,BAL,IND,IND,I,PISTOL,"2 RB, 2 TE, 1 WR","4 DL, 3 LB, 4 DB",TRADITIONAL,Cover-6,Zone
5564,BAL,IND,IND,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-6,Zone
5565,BAL,IND,IND,C,EMPTY,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-2,Zone
5566,IND,BAL,BAL,C,EMPTY,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-6,Zone
5567,IND,BAL,BAL,I,SHOTGUN,"2 RB, 1 TE, 2 WR","3 DL, 3 LB, 5 DB",UNKNOWN,Cover-0,Man
5568,BAL,IND,BAL,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
5569,BAL,IND,BAL,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
5570,BAL,IND,IND,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
5571,IND,BAL,IND,R,SINGLEBACK,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,Cover-2,Zone
5572,IND,BAL,BAL,C,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-6,Zone
5573,IND,BAL,BAL,C,EMPTY,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-6,Zone
5574,IND,BAL,BAL,I,EMPTY,"1 RB, 1 TE, 3 WR","1 DL, 4 LB, 6 DB",TRADITIONAL,Cover-1,Man
5575,BAL,IND,BAL,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-2,Zone
5576,BAL,IND,BAL,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
5577,BAL,IND,IND,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Quarters,Zone
5578,BAL,IND,IND,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-6,Zone
5579,BAL,IND,IND,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-2,Zone
5580,BAL,IND,IND,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",UNKNOWN,Red Zone,Other
5581,BAL,IND,IND,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",UNKNOWN,Cover-1,Man
5582,IND,BAL,IND,C,SINGLEBACK,"1 RB, 2 TE, 2 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-3,Zone
5583,IND,BAL,BAL,S,SHOTGUN,"1 RB, 2 TE, 2 WR","2 DL, 4 LB, 5 DB",UNKNOWN,Cover-1,Man
5584,BAL,IND,BAL,I,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Quarters,Zone
5585,BAL,IND,BAL,C,PISTOL,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
5586,BAL,IND,BAL,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
5587,BAL,IND,IND,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-6,Zone
5588,BAL,IND,IND,R,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",SCRAMBLE,Cover-3,Zone
5589,BAL,IND,IND,I,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
5590,BAL,IND,IND,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
5591,BAL,IND,IND,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-2,Zone
5592,BAL,IND,IND,R,PISTOL,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",SCRAMBLE,Red Zone,Other
5593,BAL,IND,IND,C,EMPTY,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-1,Man
5594,BAL,IND,IND,C,EMPTY,"0 RB, 1 TE, 4 WR","4 DL, 2 LB, 5 DB",UNKNOWN,Red Zone,Other
5595,IND,BAL,IND,C,SHOTGUN,"1 RB, 1 TE, 3 WR","1 DL, 4 LB, 6 DB",TRADITIONAL,Cover-6,Zone
5596,IND,BAL,IND,I,SHOTGUN,"1 RB, 1 TE, 3 WR","1 DL, 4 LB, 6 DB",UNKNOWN,Quarters,Zone
5597,IND,BAL,BAL,C,SHOTGUN,"1 RB, 1 TE, 3 WR","1 DL, 4 LB, 6 DB",TRADITIONAL,Cover-6,Zone
5598,BAL,IND,BAL,R,EMPTY,"1 RB, 2 TE, 2 WR","4 DL, 2 LB, 5 DB",SCRAMBLE,Cover-3,Zone
5599,BAL,IND,BAL,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
5600,BAL,IND,IND,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
5601,BAL,IND,IND,C,PISTOL,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
5602,BAL,IND,IND,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-2,Zone
5603,BAL,IND,IND,C,EMPTY,"1 RB, 2 TE, 2 WR","4 DL, 3 LB, 4 DB",TRADITIONAL,Red Zone,Other
5604,TB,PHI,TB,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-6,Zone
5605,TB,PHI,TB,C,SINGLEBACK,"6 OL, 1 RB, 1 TE, 2 WR","4 DL, 3 LB, 4 DB",TRADITIONAL,Cover-3,Zone
5606,TB,PHI,PHI,C,SINGLEBACK,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
5607,TB,PHI,PHI,I,SINGLEBACK,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-6,Zone
5608,TB,PHI,PHI,C,SINGLEBACK,"6 OL, 1 RB, 2 TE, 1 WR","4 DL, 3 LB, 4 DB",DESIGNED_ROLLOUT_RIGHT,Cover-3,Zone
5609,PHI,TB,PHI,I,SHOTGUN,"2 RB, 1 TE, 2 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-3,Zone
5610,PHI,TB,PHI,R,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 3 LB, 6 DB",SCRAMBLE,2-Man,Man
5611,PHI,TB,PHI,I,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-6,Zone
5612,PHI,TB,PHI,C,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 3 LB, 6 DB",SCRAMBLE,Cover-3,Zone
5613,PHI,TB,UNK,I,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",UNKNOWN,Cover-3,Zone
5614,TB,PHI,TB,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-2,Zone
5615,TB,PHI,TB,C,SHOTGUN,"1 RB, 2 TE, 2 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
5616,TB,PHI,TB,C,SINGLEBACK,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-6,Zone
5617,PHI,TB,TB,C,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",UNKNOWN,Cover-3,Zone
5618,TB,PHI,PHI,C,I_FORM,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-6,Zone
5619,PHI,TB,PHI,C,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-3,Zone
5620,PHI,TB,PHI,I,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-3,Zone
5621,TB,PHI,TB,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
5622,PHI,TB,PHI,R,SHOTGUN,"2 RB, 1 TE, 2 WR","3 DL, 3 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,Quarters,Zone
5623,PHI,TB,PHI,I,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-6,Zone
5624,TB,PHI,TB,I,EMPTY,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-2,Zone
5625,PHI,TB,PHI,C,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,2-Man,Man
5626,PHI,TB,PHI,IN,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-1,Man
5627,TB,PHI,TB,I,SINGLEBACK,"6 OL, 1 RB, 1 TE, 2 WR","4 DL, 3 LB, 4 DB",TRADITIONAL,Cover-2,Zone
5628,TB,PHI,TB,C,EMPTY,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Quarters,Zone
5629,TB,PHI,PHI,C,SINGLEBACK,"6 OL, 1 RB, 2 TE, 1 WR","4 DL, 3 LB, 4 DB",TRADITIONAL,Cover-6,Zone
5630,TB,PHI,PHI,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Red Zone,Other
5631,PHI,TB,PHI,I,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",SCRAMBLE,2-Man,Man
5632,PHI,TB,PHI,R,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",SCRAMBLE,Cover-6,Zone
5633,PHI,TB,PHI,I,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-6,Zone
5634,TB,PHI,TB,I,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
5635,TB,PHI,TB,I,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
5636,TB,PHI,TB,IN,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
5637,PHI,TB,PHI,I,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 3 LB, 6 DB",TRADITIONAL,2-Man,Man
5638,PHI,TB,PHI,I,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 3 LB, 6 DB",SCRAMBLE,2-Man,Man
5639,PHI,TB,PHI,R,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 3 LB, 6 DB",SCRAMBLE,2-Man,Man
5640,PHI,TB,PHI,C,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,Cover-3,Zone
5641,PHI,TB,PHI,I,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 2 LB, 6 DB",TRADITIONAL,2-Man,Man
5642,TB,PHI,TB,C,SHOTGUN,"1 RB, 2 TE, 2 WR","4 DL, 3 LB, 4 DB",TRADITIONAL,Cover-6,Zone
5643,TB,PHI,TB,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
5644,TB,PHI,PHI,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Quarters,Zone
5645,TB,PHI,PHI,C,SINGLEBACK,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-6,Zone
5646,PHI,TB,PHI,I,SHOTGUN,"1 RB, 2 TE, 2 WR","2 DL, 4 LB, 5 DB",UNKNOWN,Cover-3,Zone
5647,PHI,TB,TB,C,SHOTGUN,"2 RB, 1 TE, 2 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-3,Zone
5648,PHI,TB,TB,I,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-1,Man
5649,PHI,TB,TB,R,EMPTY,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",SCRAMBLE,Cover-1,Man
5650,TB,PHI,TB,I,EMPTY,"0 RB, 1 TE, 4 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
5651,TB,PHI,TB,C,SHOTGUN,"1 RB, 0 TE, 4 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Cover-2,Zone
5652,PHI,TB,PHI,C,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",SCRAMBLE,Cover-3,Zone
5653,PHI,TB,PHI,I,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",SCRAMBLE,Cover-2,Zone
5654,PHI,TB,PHI,C,SHOTGUN,"1 RB, 2 TE, 2 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-3,Zone
5655,PHI,TB,TB,S,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-3,Zone
5656,PHI,TB,TB,I,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",SCRAMBLE,Cover-1,Man
5657,TB,PHI,TB,C,SHOTGUN,"1 RB, 2 TE, 2 WR","4 DL, 3 LB, 4 DB",TRADITIONAL,Cover-3,Zone
5658,TB,PHI,TB,C,EMPTY,"0 RB, 1 TE, 4 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
5659,TB,PHI,TB,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
5660,TB,PHI,PHI,I,SHOTGUN,"1 RB, 2 TE, 2 WR","4 DL, 3 LB, 4 DB",TRADITIONAL,Cover-1,Man
5661,PHI,TB,PHI,C,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,Cover-2,Zone
5662,PHI,TB,TB,I,SHOTGUN,"1 RB, 2 TE, 2 WR","2 DL, 4 LB, 5 DB",UNKNOWN,Red Zone,Other
5663,PHI,TB,TB,C,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",UNKNOWN,Cover-1,Man
5664,TB,PHI,TB,C,EMPTY,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-1,Man
5665,TB,PHI,PHI,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",SCRAMBLE,Cover-1,Man
5666,TB,PHI,PHI,C,EMPTY,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-1,Man
5667,MIA,JAX,MIA,C,SHOTGUN,"1 RB, 2 TE, 2 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Quarters,Zone
5668,MIA,JAX,MIA,C,PISTOL,"1 RB, 1 TE, 3 WR","2 DL, 3 LB, 6 DB",TRADITIONAL,Cover-3,Zone
5669,MIA,JAX,MIA,I,SINGLEBACK,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-1,Man
5670,MIA,JAX,JAX,C,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 3 LB, 6 DB",TRADITIONAL,Cover-3,Zone
5671,MIA,JAX,JAX,I,SHOTGUN,"1 RB, 2 TE, 2 WR","2 DL, 4 LB, 5 DB",DESIGNED_ROLLOUT_LEFT,Cover-3,Zone
5672,MIA,JAX,JAX,C,EMPTY,"1 RB, 2 TE, 2 WR","3 DL, 4 LB, 4 DB",TRADITIONAL,Cover-3,Zone
5673,MIA,JAX,JAX,C,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 3 LB, 6 DB",TRADITIONAL,Cover-1,Man
5674,MIA,JAX,JAX,R,SINGLEBACK,"1 RB, 2 TE, 2 WR","3 DL, 3 LB, 5 DB",SCRAMBLE_ROLLOUT_LEFT,Red Zone,Other
5675,JAX,MIA,JAX,C,SHOTGUN,"1 RB, 2 TE, 2 WR","3 DL, 4 LB, 4 DB",TRADITIONAL,Cover-2,Zone
5676,JAX,MIA,MIA,C,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-3,Zone
5677,JAX,MIA,MIA,I,EMPTY,"1 RB, 1 TE, 3 WR","2 DL, 3 LB, 6 DB",TRADITIONAL,Cover-6,Zone
5678,MIA,JAX,MIA,C,SHOTGUN,"1 RB, 2 TE, 2 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-2,Zone
5679,MIA,JAX,UNK,C,SINGLEBACK,"1 RB, 3 TE, 1 WR","3 DL, 4 LB, 4 DB",DESIGNED_ROLLOUT_RIGHT,Cover-1,Man
5680,MIA,JAX,JAX,C,SINGLEBACK,"1 RB, 2 TE, 2 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-1,Man
5681,MIA,JAX,JAX,C,SHOTGUN,"1 RB, 2 TE, 2 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-3,Zone
5682,JAX,MIA,JAX,I,SINGLEBACK,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",UNKNOWN,Cover-1,Man
5683,JAX,MIA,JAX,C,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-3,Zone
5684,JAX,MIA,JAX,I,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 3 LB, 6 DB",TRADITIONAL,Cover-3,Zone
5685,MIA,JAX,JAX,C,SINGLEBACK,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",DESIGNED_ROLLOUT_LEFT,Cover-3,Zone
5686,MIA,JAX,JAX,I,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 2 LB, 7 DB",TRADITIONAL,Cover-1,Man
5687,MIA,JAX,JAX,I,PISTOL,"1 RB, 2 TE, 2 WR","4 DL, 3 LB, 4 DB",TRADITIONAL,Cover-2,Zone
5688,MIA,JAX,JAX,C,PISTOL,"1 RB, 2 TE, 2 WR","4 DL, 3 LB, 4 DB",TRADITIONAL,Cover-3,Zone
5689,MIA,JAX,JAX,I,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",SCRAMBLE,Cover-1,Man
5690,MIA,JAX,JAX,C,SHOTGUN,"1 RB, 2 TE, 2 WR","2 DL, 3 LB, 6 DB",TRADITIONAL,Cover-1,Man
5691,MIA,JAX,JAX,C,SHOTGUN,"1 RB, 2 TE, 2 WR","3 DL, 4 LB, 4 DB",DESIGNED_ROLLOUT_LEFT,Red Zone,Other
5692,MIA,JAX,JAX,I,SHOTGUN,"1 RB, 2 TE, 2 WR","2 DL, 3 LB, 6 DB",TRADITIONAL,Red Zone,Other
5693,JAX,MIA,JAX,C,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-1,Man
5694,JAX,MIA,JAX,C,SHOTGUN,"1 RB, 1 TE, 3 WR","3 DL, 3 LB, 5 DB",TRADITIONAL,Cover-3,Zone
5695,JAX,MIA,JAX,C,SINGLEBACK,"1 RB, 2 TE, 2 WR","3 DL, 4 LB, 4 DB",DESIGNED_ROLLOUT_RIGHT,Cover-3,Zone
